	Baguette Range	arme	200	350	0	0	0	0	0	0	60	60	0	0	0	0	12	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	25	0	0	0	0	40	0	0	5	0	0	0	7	0	0	0	0		12	6
	La Baguette des Limbes	arme	105	0	1	1	1	0	0	-40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		11	5
	Hache Achinecride	arme	170	250	0	0	1	0	0	60	0	60	0	0	8	8	8	8	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	40	5	0	0	0	0	0	0	0	20	0	0		12	6
	Canne Harr	arme	197	350	0	0	0	1	0	0	60	40	0	0	0	0	12	18	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	7	0	0	0	-15	0	0	0	40	0	0	0	0	0	6	0	0	10	0	0		12	6
Malediction de Cire Momore	Claymomore	arme	200	500	0	0	0	0	50	0	0	0	0	0	0	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	0	20	0	0	0	40	0	0	0	0	0	15	0	0	15	0	0		12	6
	Canne Hassukre	arme	165	180	0	0	1	1	0	60	0	60	0	0	12	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	0	0	10	0	0	0	0	30	0	0	4	0	7	0	0	200	0	0	0		12	6
	Epee Loponeze	arme	184	250	0	0	1	0	0	0	0	50	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	30	0	0	0	0	0	0	0	700	0	0	0		12	6
	Arc Honte	arme	200	250	0	0	1	0	50	0	50	0	0	0	0	0	12	12	12	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	8	0	0	0	0	0	50	0	0	7	0	0	0	10	300	0	0	0		12	6
	Dagues Maydhyn China	arme	100	80	0	1	0	0	0	0	0	60	0	0	5	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0		12	5
Panoplie du Chevalier de Glace	Lame givree du Chevalier de Glace	arme	200	450	0	0	1	0	40	0	0	0	40	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	40	0	0	7	0	0	0	7	0	15	0	0		12	6
	Marteau du Glouragan	arme	195	300	0	0	1	0	0	0	45	45	45	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	45	0	5	0	0	6	0	0	0	15	0	0		12	6
	Epee Kari	arme	184	400	0	0	1	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	10	-10	0	25	0	0		12	6
	Spatule Tranche-Gourmands	arme	200	400	0	0	0	0	0	60	0	60	0	0	10	10	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	40	0	0	10	0	0	12	-15	0	0	0	0		12	6
Panoplie de Ben le Ripate	Sabre de Ben le Ripate	arme	152	250	0	0	0	0	25	0	50	50	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	10	0	0	0	0	0	0	0	0	0	0	5	-5	0	15	0	0		12	6
Panoplie du Bretteur Celeste	Epee du Bretteur Celeste	arme	160	250	0	0	0	0	15	0	50	50	0	0	0	0	10	10	0	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	40	0	0	0	5	0	0	10	0	0	0	0		12	6
	Pelle Vetik	arme	181	250	0	0	1	0	0	50	50	50	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	5	0	0	0	0	0	400	25	0	0		12	6
	Marteau R'Gnole	arme	166	250	0	0	1	0	0	0	40	40	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	10	0	0	0	0	35	0	0	0	0	5	0	0	200	15	0	0		12	6
	L'Epee Nice	arme	177	150	0	1	0	0	0	50	0	40	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0		12	6
	Cruelle Pelle-Truelle	arme	53	0	0	1	0	0	0	-60	-60	60	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	4
	Baton Brelle	arme	188	250	0	0	0	0	0	0	0	60	0	0	12	0	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	0	0	0	0	40	0	5	0	0	0	0	0	300	25	0	0		12	6
	Hache Heleme	arme	185	300	0	0	1	0	0	0	60	40	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	7	0	0	0	0	0	0	0	45	0	0	5	0	0	0	0	0	25	0	0		12	6
	Marteau Reine	arme	187	250	0	0	0	0	30	0	0	30	0	0	10	10	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	50	0	0	0	0	0	5	0	0	25	0	0		12	6
	Dagues Receuses	arme	143	250	0	0	1	0	25	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Pyramide	Heqache	arme	200	350	0	0	-1	1	0	60	0	60	0	0	12	12	0	12	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	40	0	0	0	0	0	15	0	0	15	0	0		12	6
	Baguette Ourderie	arme	127	150	0	1	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0		12	6
Panoplie du Zoth Zotheur	Marteau de la Gamine Zoth	arme	132	120	0	0	1	0	0	0	0	50	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15	0	0		12	6
	Arc Oleptik	arme	185	200	0	0	1	0	0	0	50	50	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	30	0	0	0	0	0	0	0	400	20	0	0		12	6
	Arc Ahique	arme	196	350	0	0	0	1	0	0	0	40	40	0	10	0	0	10	10	5	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	10	0	0	0	0	40	0	0	0	0	0	0	5	0	25	0	0		12	6
	Racine de Floribonde	arme	144	300	0	0	0	0	0	0	0	60	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	20	0	0		12	6
	Lames sanglantes d'Ortimus Contrari	arme	80	30	0	1	0	0	0	0	0	50	0	0	3	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0		12	5
Panoplie du Dragoeuf Vagabond	Dagues du Dragoeuf	arme	128	130	1	0	0	0	0	40	40	40	0	0	0	2	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0		12	6
	Baton de Hanshi	arme	142	250	0	0	0	1	0	0	0	70	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	0	0	0	30	0	0	0	6	0	6	0	0	15	0	0		12	6
Panoplie de Fojumo	Epee de Fojumo	arme	146	200	0	0	0	1	0	0	0	50	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	35	0	10	0	0	0	5	0	200	10	0	0		12	6
	Dagues Ruik	arme	158	250	0	0	0	0	0	0	0	50	0	10	0	0	0	0	0	5	0	0	0	40	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		12	6
	Arc du Sram Archer	arme	89	40	0	0	1	0	20	40	0	40	0	0	10	0	0	10	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Grolandais	Hache du Fancrome	arme	153	200	0	0	0	0	0	0	0	50	0	0	10	0	0	10	0	5	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	7	0	10	0	0	0	0	40	0	0	0	0	0	5	0	400	15	0	0		12	6
	Marteau Xiko	arme	129	150	0	1	0	1	0	40	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	15	0	0		12	6
	Balance-Fleau de Misere	arme	200	350	0	0	-1	0	100	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	50	0	15	0	15	0	0	-20	-300	0	0	0		12	6
Panoplie des Kabombz	Dagues de Kabombz	arme	170	200	0	0	1	0	0	0	40	40	40	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	-20	0	0	0	30	6	0	0	0	0	6	0	300	0	0	0		12	6
	Clef a Molette	arme	106	120	0	0	1	0	0	0	0	40	0	0	0	0	0	6	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	20	0	0	6	0	0	0	-12	0	0	0	0		12	6
Panoplie d'Atcham	Sabres d'Atcham	arme	200	350	-1	0	1	0	15	0	40	40	40	0	0	0	10	10	10	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40	7	0	0	0	0	0	7	0	0	0	0		12	6
Panoplie du Ougah	Ougarteau	arme	180	400	0	0	0	0	40	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	10	0	0		12	6
	Marteau des Anciens Steamers	arme	197	350	0	0	-1	0	0	0	0	60	60	0	0	0	0	10	10	4	0	0	0	0	0	0	0	0	0	0	15	0	0	7	7	7	0	0	0	-30	0	0	0	40	0	0	0	0	0	0	7	500	15	0	0		12	6
	Marteau Racle	arme	173	200	0	0	0	0	0	50	0	50	0	0	10	10	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	40	0	0	5	0	0	0	0	400	20	0	0		12	6
Panoplie du Harpirate	Lance du Harpirate	arme	154	200	0	0	0	1	0	0	50	50	0	0	0	0	7	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	40	0	0	0	0	7	0	0	250	15	0	0		12	6
Panoplie Kozaru	Nun-Charang	arme	126	200	0	0	0	1	0	0	0	60	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	30	0	0	0	0	10	0	0	0	15	0	0		12	6
	Dagues Eudin	arme	171	200	0	0	0	0	0	50	0	50	0	10	0	0	0	0	0	4	0	0	20	30	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	10	0	0		12	6
	Youyettes	arme	164	200	0	0	0	0	0	50	0	50	0	0	10	10	0	10	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	40	0	0	0	0	0	-10	0	400	15	0	0		12	6
Panoplie du Bworker Berserker	Lame Assacre	arme	182	300	0	0	0	0	0	50	0	50	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
	Marteau Piniere	arme	135	250	0	0	1	0	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Zothicien	Hache du Guerrier Zoth	arme	139	300	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	15	0	0		12	6
Panoplie de Frigostine	Baguette de Frigostine	arme	149	150	0	0	0	0	30	0	0	30	0	0	8	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	10	0	0	0	0	25	0	5	0	-5	7	0	5	0	15	0	0		12	6
	Arc Chitecte	arme	111	0	0	0	1	0	0	45	0	45	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	10	0	0		12	6
	Arc Hisedaisange	arme	142	200	0	0	0	0	0	0	50	50	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
Malefices d'Ephedrya	Potence d'Ephedrya	arme	200	500	-1	0	0	0	80	0	0	0	0	0	-200	10	10	10	10	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	25	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0		12	6
	Vouge a Poisson	arme	87	120	0	0	0	0	20	60	0	60	-40	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Dragoeuf Vagabond	Baguette du Dragoeuf	arme	124	200	0	0	0	0	0	0	0	50	0	0	0	0	0	5	0	5	10	0	0	0	0	0	0	0	0	0	10	0	10	4	0	0	0	0	0	0	0	0	0	25	0	0	0	0	6	0	0	200	10	0	0		12	6
	Marteau Lahre	arme	141	300	0	0	0	0	0	0	0	50	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
	Arc du Chaloeil	arme	200	400	0	0	1	0	0	80	0	0	0	0	15	15	0	0	0	6	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	40	0	0	0	10	0	-30	0	0	0	0	0		12	6
	Fuschia	arme	163	200	0	0	1	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	40	0	0	0	0	8	0	0	0	0	0	0		12	6
	Marteau Possede	arme	200	400	0	0	0	1	50	0	50	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	15	0	0	0	0	60	0	0	0	0	20	-6	7	-300	10	0	0		12	6
Panoplie des Spiritueurs	Katana de Spiritueur	arme	157	150	0	1	-2	0	0	60	60	60	0	0	5	5	5	5	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	-10	0	0	0	0	25	0	0	0	0	0	0	-20	0	0	0	0		12	6
	Arc a Chon	arme	147	200	0	0	0	0	0	0	0	40	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	20	0	0		12	6
	La Bidjiz	arme	74	40	0	1	0	0	0	0	0	40	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0		12	5
	Griffe Pourpre	arme	145	200	0	0	0	0	50	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0		12	6
	Dagues Rhumes	arme	113	150	0	0	1	0	0	0	40	40	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0		12	6
Panoplie des Sous-bois	Hache a Lamelles	arme	157	250	0	0	1	0	0	0	0	0	60	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	20	0	0		12	6
	L'Epee Rilleuse	arme	169	300	0	0	1	0	0	50	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0		12	6
	Hachette Savante	arme	81	100	0	0	0	0	30	-50	40	40	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	5	-200	0	0	0		12	6
	Eventails de Shihan	arme	142	200	0	0	0	0	0	0	0	50	50	0	0	0	0	4	4	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	40	0	0	0	0	0	0	6	300	0	0	0		12	6
	Dagues R'Hoh	arme	121	80	0	0	1	0	15	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	10	0	0		12	6
	Racine Histre	arme	86	200	0	0	1	0	30	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie du Venerable Endormi	Arc du Venerable Endormi	arme	200	450	0	0	1	0	0	100	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	30	0	0	0	50	0	0	0	0	10	0	15	-200	15	0	0		12	6
	Arc Huledela	arme	123	200	0	0	0	0	0	0	0	45	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
	Arc du Chafer Archer	arme	115	0	0	0	1	0	0	0	0	40	40	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15	0	0		12	6
	Dagues Adou	arme	175	200	0	0	0	0	0	50	0	50	50	6	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	20	0	0		12	6
	Dague Lutination	arme	90	60	0	0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	400	0	0	0		12	6
	Le Thanos	arme	172	300	0	0	1	1	0	0	60	0	0	0	0	0	10	10	10	0	0	-20	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	50	0	0	0	0	10	0	7	0	20	0	0		12	6
Panoplie du Professeur Xa	Pelle du Professeur Xa	arme	191	200	1	0	0	0	0	50	50	0	50	0	8	8	8	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	20	0	0		111	105
	Baton K'Tueuh	arme	161	200	0	1	0	1	0	0	0	0	50	0	10	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	10	0	5	0	15	0	0		12	6
	Hache Harnee	arme	158	150	0	0	1	0	0	0	40	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	7	0	0	0	0	0	40	0	0	0	0	0	0	0	0	20	0	0		12	6
	Le Sabre Ayassalama	arme	143	250	0	0	0	0	0	0	50	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0		12	6
Panoplie du Supervizoeuf	Dard du Supervizoeuf	arme	181	250	0	0	0	0	30	0	0	0	30	8	0	0	0	0	0	6	-8	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	0	0	0	0	0	40	0	0	0	0	12	0	4	0	0	0	0		12	6
	La Thor-Boyaux	arme	83	70	0	0	1	0	0	40	0	40	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0		12	6
	Geish'Arc	arme	81	50	0	0	0	0	0	0	0	70	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		12	6
	Baguette du Grand Glucid	arme	134	150	0	0	0	2	0	0	0	40	40	0	0	0	0	8	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	25	0	0	4	0	10	0	0	0	15	0	0		12	6
Panoplie d'Henual	Marteau d'Henual	arme	193	250	0	0	2	0	0	60	60	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	-15	0	0	0	0	50	0	0	-10	0	6	0	12	0	20	0	0		12	6
	Epee Brulame	arme	200	350	0	0	1	0	0	0	70	0	70	0	0	0	12	0	12	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	50	0	0	0	-10	15	15	0	0	15	0	0		12	6
Panoplie Engloutie	Kalypsoton	arme	139	150	0	0	0	1	0	0	0	40	40	0	0	0	0	7	7	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	10	0	0	0	0	0	0	0	0	25	0	6	0	0	0	-6	0	0	0	0	0		12	6
	Pelle Vaidaire	arme	84	70	0	0	2	0	0	0	0	0	40	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
	La Beche a Mel	arme	172	150	0	0	1	0	0	0	50	0	50	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	40	0	0	0	0	0	0	0	0	15	0	0		12	6
	Dagues de Srambad	arme	200	400	0	0	1	0	0	70	0	0	70	0	20	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	25	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
	Epee Diablotine	arme	200	350	0	0	0	1	30	0	60	0	0	0	0	0	15	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	30	0	0	7	0	15	10	0	0	0	0	0		12	6
	Yaularc	arme	200	300	0	0	1	0	0	70	70	0	0	0	10	15	15	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	5	7	7	0	0	0	-15	0	0	0	40	0	0	0	0	0	-10	10	0	20	0	0		12	6
Panoplie du Grolandais	Marteau de la Vigie Pirate	arme	156	250	0	0	0	0	20	40	0	0	0	0	10	0	10	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	10	0	0	0	30	0	0	0	0	0	0	0	0	15	0	0		12	6
Panoplie Moutheuze	Mourtheau	arme	122	200	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0	10	0	0	0	0	30	0	0	0	0	0	4	0	200	10	0	0		12	6
Panoplie de la Fosse	Dagoulinantes	arme	200	400	0	0	1	0	0	0	0	0	80	0	0	0	0	0	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	50	10	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Nenufor Tilotus	Nenufaur	arme	129	150	0	0	0	0	0	0	40	40	40	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	200	15	0	0		12	6
Panoplie du Craqueleur Legendaire	Marteau du Craqueleur Legendaire	arme	81	80	0	0	0	0	15	0	45	45	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0		12	6
	Baton en bambou spirituel	arme	110	150	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0		12	6
	Pelle Mairhe	arme	88	100	0	0	1	1	0	0	0	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0		12	6
	Sabre Yondanwa	arme	92	100	0	0	0	0	20	30	0	40	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	5	0	0	0	0	0		12	6
	Masse Ossiale	arme	199	300	0	0	1	0	0	0	40	0	60	0	0	0	10	0	15	0	0	20	0	0	0	0	0	0	0	0	15	0	0	0	0	0	10	0	0	0	0	0	0	40	8	0	0	0	5	0	-15	0	20	0	0		12	6
	Dagues Fourbesques	arme	67	70	0	0	0	0	0	-35	-35	70	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0	0	0		12	6
Panoplie du Rat Noir	Dagues du Rat Noir	arme	108	150	0	0	0	0	0	50	0	50	0	0	6	6	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5	0	5	0	0	0	150	6	0	0		12	6
	Arc des Rivages	arme	46	0	0	0	1	0	20	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	0	0	0		12	6
	Kukri Kura	arme	179	200	0	0	0	0	0	50	0	30	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	500	15	0	0		12	6
	Arc Rainier	arme	121	90	0	0	0	0	20	35	35	35	35	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
	Pelle Shattkitou	arme	136	100	0	0	0	0	10	0	0	40	40	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	20	0	0		12	6
