Panoplie de l'Apiculteur	2			0	0	1	0	0	0	0	30	30	80	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	30	0	0	0	0	0	0		12	6
Panoplie de l'Envahisseur	2			10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0		12	6
Panoplie de l'Esprit Malsain	2			150	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	80	10	0	1000	0	0	0		12	6
Panoplie de l'Esprit Malsain	3			150	1	0	0	1	30	0	0	0	0	0	0	0	0	0	0	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	20	80	10	0	1000	0	0	0		12	6
Panoplie de l'Esprit Salvateur	2			150	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	80	0	25	0	0	0	0		12	6
Panoplie de l'Esprit Salvateur	3			150	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	80	0	25	0	0	0	0		12	6
Panoplie de l'Heritage	2			100	0	0	0	0	0	20	20	20	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	0	10	0	0		12	6
Panoplie de l'Heritage	3			200	0	0	0	0	0	40	40	40	40	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	7	0	0	0	20	0	0		12	6
Panoplie de l'Heritage	4			500	0	0	0	1	0	70	70	70	70	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	0	0	0	0	0	70	0	0	0	0	12	0	0	0	30	0	0		12	6
Panoplie de l'Heritage	5			800	1	0	0	1	0	100	100	100	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	100	0	0	0	0	20	0	0	0	40	0	0		12	6
Panoplie de l'Homme Ours	2			0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Homme Ours	3			0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Homme Ours	4			0	0	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Homme Ours	5			0	0	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Homme Ours	6			0	0	0	0	0	0	0	40	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Homme Ours	7			0	1	0	0	0	0	0	40	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Indicible	2			0	0	0	1	0	0	0	0	0	0	0	15	15	15	15	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0		12	6
Panoplie de l'Indicible	3			0	1	0	1	0	0	0	0	0	0	0	25	25	25	25	25	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0		12	6
Panoplie de l'Innombrable	2			100	0	0	0	0	0	20	20	20	20	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	0	10	0	0		12	6
Panoplie de l'Innombrable	3			200	0	0	0	0	0	40	40	40	40	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	7	0	0	0	20	0	0		12	6
Panoplie de l'Innombrable	4			500	0	0	0	2	0	70	70	70	70	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	5	0	0	0	0	0	70	0	0	0	0	12	0	0	0	30	0	0		12	6
Panoplie de l'Innombrable	5			800	1	0	0	3	0	100	100	100	100	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	100	0	0	0	0	20	0	0	0	40	0	0		12	6
Panoplie de l'intrepide	2			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0		12	6
Panoplie de l'intrepide	3			3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0		12	6
Panoplie de l'intrepide	4			4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0		12	6
Panoplie de l'intrepide	5			5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0		12	6
Panoplie de l'intrepide	6			6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0		12	6
Panoplie de l'intrepide	7			7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0		12	6
Panoplie de l'intrepide	8			8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0		12	6
Panoplie de l'Obsidiantre	2			0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0		12	6
Panoplie de l'Obsidiantre	3			0	1	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0		12	6
Panoplie de l'Obsidiantre	4			0	1	0	1	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0		12	6
Panoplie de l'Obsidiantre	5			0	1	1	1	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0		12	6
Panoplie de l'Oeil Attentif	2			0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	500	0	0	0		12	6
Panoplie de l'Oeil Attentif	3			0	1	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	500	0	0	0		12	6
Panoplie de l'Oeil Putride	2			150	0	0	2	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	10	0	0	0	15	1000	0	0	0		12	6
Panoplie de l'Oeil Putride	3			150	1	0	2	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	7	0	0	0	0	0	0	0	0	10	0	0	0	15	1000	0	0	0		12	6
Panoplie de l'Orfelin	2			0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0		12	6
Panoplie de l'Orfelin	3			0	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0		12	6
Panoplie de la Baleine	2			0	0	0	0	1	50	0	0	0	0	0	5	5	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Baleine	3			0	0	0	1	1	70	0	0	0	0	0	10	10	0	10	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Baleine	4			0	0	0	1	2	90	0	0	0	0	0	15	15	0	15	15	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Baleine	5			0	0	0	2	2	150	0	0	0	0	0	20	20	0	20	20	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Cawotte	2			60	0	0	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0		12	6
Panoplie de la Cawotte	3			60	0	1	1	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0		12	6
Panoplie de la Cour Sombre	2			0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	0	1000	0	0	0		12	6
Panoplie de la Cour Sombre	3			0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	0	1000	0	0	0		12	6
Panoplie de la Dame du Hasard	2			0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0		12	6
Panoplie de la Dame du Hasard	3			0	1	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0		12	6
Panoplie de la Dechireuse	2			0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	5	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0		12	6
Panoplie de la Dechireuse	3			0	1	0	0	0	0	0	40	0	40	0	0	0	0	0	0	5	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0		12	6
Panoplie de la Denree	2			0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0		12	6
Panoplie de la Denree	3			0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	0	0	0		12	6
Panoplie de la Fosse	2			0	0	0	0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0		12	6
Panoplie de la Fosse	3			0	1	0	0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0		12	6
Panoplie de la Fournaise	2			0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0		12	6
Panoplie de la Fuji Givrefoux	2			100	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	300	0	0	0		12	6
Panoplie de la Fuji Givrefoux	3			100	1	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	300	0	0	0		12	6
Panoplie de la Fuji Givrefoux	4			200	1	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	500	0	0	0		12	6
Panoplie de la Goule	2			150	0	0	0	0	0	30	30	0	30	0	5	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Goule	3			150	1	0	0	0	0	60	60	0	60	0	5	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Pondeuse	2			0	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Pondeuse	3			0	1	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Pyramide	2			0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0		12	6
Panoplie de la Pyramide	3			0	1	0	0	0	0	80	0	80	0	0	0	0	0	10	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	30	0	0	0	0		12	6
Panoplie de la Reine des Voleurs	2			0	0	0	0	0	0	30	0	40	50	0	20	20	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Reine des Voleurs	3			0	1	0	0	0	0	40	0	50	60	0	25	25	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Terrible	2			0	0	0	0	0	0	30	0	0	0	0	5	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Terrible	3			0	1	0	0	0	0	30	0	0	0	0	5	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de la Tisseuse	2			0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0		12	6
Panoplie de la Tisseuse	3			0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0		12	6
Panoplie de la Voleuse	2			0	0	0	0	0	0	0	0	0	0	0	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0		12	6
Panoplie de la Voleuse	3			0	1	0	0	0	0	0	0	0	0	0	20	20	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0		12	6
Panoplie de Laikteur	2			20	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	100	0	0	0		12	6
Panoplie de Laikteur	3			30	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	200	0	0	0		12	6
Panoplie de Lethaline Sigisbul	2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	30	0	0	0	0	0	0	9	0	0	0	0	0	6	6	6	6	0	0	0	0	0	30	12	0	12	0	50	0	0	0	30	0	0		12	6
Panoplie de Lethaline Sigisbul	3			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	60	0	0	0	0	0	0	18	0	0	0	0	0	12	12	12	12	0	0	0	0	0	30	12	0	12	0	50	0	0	0	30	0	0		12	6
Panoplie de Logram	2			20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0		12	6
Panoplie de Logram	3			30	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0		12	6
Panoplie de Maitre Nabur	2			100	0	0	1	0	0	0	0	30	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Mama Ayuto	2			0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0		12	6
Panoplie de Mama Ayuto	3			0	1	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0		12	6
Panoplie de Marzwel	2			0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0		12	6
Panoplie de Marzwel	3			0	0	0	1	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0		12	6
Panoplie de Mekamouth	2			0	0	0	1	0	0	40	40	0	40	0	10	10	10	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Mekamouth	3			0	1	0	1	0	0	70	70	0	70	0	15	15	15	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Meno	2			0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	30	0	0	0	0	0	0		12	6
Panoplie de Meno	3			0	1	0	1	0	0	0	0	0	0	0	0	0	15	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	30	0	0	0	0	0	0		12	6
Panoplie de Mirh	2			30	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0		12	6
Panoplie de Mirh	3			50	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0		12	6
Panoplie de Misere	2			0	0	0	0	0	30	0	0	20	20	0	0	0	0	2	2	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0		12	6
Panoplie de Misere	3			0	1	0	0	0	30	0	0	20	20	0	0	3	3	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	0	0	0	0	0	0		12	6
Panoplie de Missiz Frizz	2			150	0	0	0	0	0	30	60	0	60	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Missiz Frizz	3			150	1	0	0	0	0	30	100	0	100	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Monsieur Pingouin	2			0	0	0	2	0	0	25	25	0	25	0	0	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Monsieur Pingouin	3			0	1	0	2	0	0	50	50	0	50	0	0	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Moon	2			0	0	0	0	0	0	0	30	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Moon	3			0	1	0	0	0	0	0	30	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Musha	2			0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Musha	3			0	1	0	2	0	0	0	0	0	0	10	0	0	0	0	0	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Naganita	2			0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0		12	6
Panoplie de Naganita	3			0	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0		12	6
Panoplie de Nelween	2			50	0	1	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Nelween	3			100	0	1	0	0	0	0	0	0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Nelween	4			150	1	1	0	0	0	0	0	0	0	0	0	15	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0		12	6
Panoplie de Nenufor Tilotus	2			0	0	0	0	2	0	0	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	300	0	0	0		12	6
Panoplie de Nenufor Tilotus	3			0	1	0	0	2	0	0	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	300	0	0	0		12	6
Panoplie de Nevark	2			0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0		12	6
Panoplie de Nevark	3			0	1	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0		12	6
Panoplie de Nevark	4			0	1	0	0	0	0	30	0	30	0	0	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0		12	6
Panoplie de Nidas	2			0	0	0	1	0	0	0	60	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	15	0	30	0	10	0	0	0	0		12	6
Panoplie de Nidas	3			0	1	0	1	0	0	0	60	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	15	0	30	0	10	0	0	0	0		12	6
Panoplie de Nileza	2			0	0	0	1	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0		12	6
